"Week","SKU_ID","Quintile","RawVolume","DetectCancellations","RemoveBuildToOrder","TruncateEndOfLife"
"2014-07-12","SKU_51",3,0.0124,0.0124,0.0123,0.014
"2014-07-19","SKU_51",3,0.0191,0.0191,0.0189,0.0215
"2014-07-26","SKU_51",3,0.0174,0.0174,0.0172,0.0196
"2014-08-02","SKU_51",3,0.0131,0.0131,0.013,0.0147
"2014-08-09","SKU_51",3,0.0192,0.0192,0.0191,0.0217
"2014-08-16","SKU_51",3,0.0078,0.0078,0.0077,0.0088
"2014-08-23","SKU_51",3,0.0137,0.0137,0.0136,0.0154
"2014-08-30","SKU_51",3,0.0092,0.0092,0.0091,0.0103
"2014-09-06","SKU_51",3,0.0184,0.0184,0.0183,0.0207
"2014-09-13","SKU_51",3,0.0253,0.0253,0.0251,NA
"2014-09-20","SKU_51",3,0.0083,0.0083,0.0082,NA
"2014-09-27","SKU_51",3,0.0166,0.0166,0.0165,NA
"2014-10-04","SKU_51",3,0.0136,0.0136,0.0134,NA
"2014-10-11","SKU_51",3,0.0113,0.0113,0.0112,NA
"2014-10-18","SKU_51",3,0.0091,0.0091,0.009,NA
"2014-10-25","SKU_51",3,0.0364,0.0364,0.036,NA
"2014-11-01","SKU_51",3,-0.0039,-0.0039,0,NA
"2014-11-08","SKU_51",3,-0.0042,-0.0042,0,NA
"2014-11-15","SKU_51",3,-3e-04,-3e-04,0,NA
"2014-01-18","SKU_52",4,2e-04,2e-04,2e-04,2e-04
"2014-01-25","SKU_52",4,0,0,0,0
"2014-02-01","SKU_52",4,0.0016,0.0016,0.0016,0.002
"2014-02-08","SKU_52",4,0.0102,0.0102,0.0102,0.0122
"2014-02-15","SKU_52",4,0.0172,0.0172,0.0172,0.0206
"2014-02-22","SKU_52",4,0.0156,0.0156,0.0156,0.0188
"2014-03-01","SKU_52",4,0.0324,0.0324,0.0322,0.0388
"2014-03-08","SKU_52",4,0.045,0.045,0.0448,0.0538
"2014-03-15","SKU_52",4,0.0204,0.0204,0.0202,0.0244
"2014-03-22","SKU_52",4,0.0266,0.0266,0.0266,0.032
"2014-03-29","SKU_52",4,0.0294,0.0294,0.0294,0.0352
"2014-04-05","SKU_52",4,0.0656,0.0656,0.0654,0.0786
"2014-04-12","SKU_52",4,0.0298,0.0298,0.0298,0.0358
"2014-04-19","SKU_52",4,0.0226,0.0226,0.0226,0.0272
"2014-04-26","SKU_52",4,0.0446,0.0446,0.0446,0.0534
"2014-05-03","SKU_52",4,0.0638,0.0638,0.0636,0.0764
"2014-05-10","SKU_52",4,0.0324,0.0324,0.0324,0.039
"2014-05-17","SKU_52",4,0.0492,0.0492,0.049,0.0588
"2014-05-24","SKU_52",4,0.081,0.081,0.0808,0.0972
"2014-05-31","SKU_52",4,0.0158,0.0158,0.0158,0.019
"2014-06-07","SKU_52",4,0.029,0.029,0.029,0.0348
"2014-06-14","SKU_52",4,0.028,0.028,0.0278,0.0334
"2014-06-21","SKU_52",4,0.0374,0.0374,0.0374,0.0448
"2014-06-28","SKU_52",4,0.013,0.013,0.013,0.0156
"2014-07-05","SKU_52",4,0.0188,0.0188,0.0186,0.0224
"2014-07-12","SKU_52",4,0.0232,0.0232,0.0232,0.0278
"2014-07-19","SKU_52",4,0.0274,0.0274,0.0274,0.0328
"2014-07-26","SKU_52",4,0.0544,0.0544,0.0544,0.0652
"2014-08-02","SKU_52",4,0.0688,0.0688,0.0686,NA
"2014-08-09","SKU_52",4,0.0104,0.0104,0.0104,NA
"2014-08-16","SKU_52",4,0.0464,0.0464,0.0462,NA
"2014-08-23","SKU_52",4,0.0236,0.0236,0.0236,NA
"2014-08-30","SKU_52",4,0.0182,0.0182,0.0182,NA
"2014-09-06","SKU_52",4,-0.001,-0.001,0,NA
"2014-09-13","SKU_52",4,-2e-04,-2e-04,0,NA
"2014-09-20","SKU_52",4,-4e-04,-4e-04,0,NA
"2014-01-11","SKU_53",2,0.00045,0.00045,0.00045,5e-04
"2014-01-18","SKU_53",2,0.0021,0.0021,0.0021,0.0024
"2014-01-25","SKU_53",2,0.0107,0.0107,0.0107,0.01205
"2014-02-01","SKU_53",2,0.013,0.013,0.013,0.0146
"2014-02-08","SKU_53",2,0.00655,0.00655,0.00655,0.0074
"2014-02-15","SKU_53",2,0.0206,0.0206,0.0206,0.02315
"2014-02-22","SKU_53",2,0.0199,0.0199,0.0199,0.0224
"2014-03-01","SKU_53",2,0.0226,0.0226,0.0226,0.0254
"2014-03-08","SKU_53",2,0.0202,0.0202,0.0202,0.0227
"2014-03-15","SKU_53",2,0.01225,0.01225,0.01225,0.0138
"2014-03-22","SKU_53",2,0.0484,0.0484,0.0484,0.05445
"2014-03-29","SKU_53",2,0.0236,0.0236,0.0236,0.0265
"2014-04-05","SKU_53",2,0.03965,0.03965,0.03965,0.04455
"2014-04-12","SKU_53",2,0.0316,0.0316,0.0316,0.03555
"2014-04-19","SKU_53",2,0.03165,0.03165,0.03165,0.0356
"2014-04-26","SKU_53",2,0.0435,0.0435,0.0435,0.0489
"2014-05-03","SKU_53",2,0.03405,0.03405,0.03405,0.03825
"2014-05-10","SKU_53",2,0.0316,0.0316,0.0316,0.03555
"2014-05-17","SKU_53",2,0.02975,0.02975,0.02975,0.03345
"2014-05-24","SKU_53",2,0.01885,0.01885,0.01885,0.02115
"2014-05-31","SKU_53",2,0.0398,0.0398,0.0398,0.04475
"2014-06-07","SKU_53",2,0.03505,0.03505,0.03505,0.0394
"2014-06-14","SKU_53",2,0.0502,0.0502,0.0502,0.0564
"2014-06-21","SKU_53",2,0.0299,0.0299,0.0299,0.0336
"2014-06-28","SKU_53",2,0.02635,0.02635,0.02635,0.0296
"2014-07-05","SKU_53",2,0.02705,0.02705,0.02705,0.0304
"2014-07-12","SKU_53",2,0.0407,0.0407,0.0407,0.04575
"2014-07-19","SKU_53",2,0.0512,0.0512,0.0512,0.0576
"2014-07-26","SKU_53",2,0.0215,0.0215,0.0215,0.0242
"2014-08-02","SKU_53",2,0.01785,0.01785,0.01785,0.02005
"2014-08-09","SKU_53",2,0.0318,0.0318,0.0318,0.03575
"2014-08-16","SKU_53",2,0.04,0.04,0.04,0.04495
"2014-08-23","SKU_53",2,0.017,0.017,0.017,0.01915
"2014-08-30","SKU_53",2,0.0306,0.0306,0.0306,NA
"2014-09-06","SKU_53",2,0.0193,0.0193,0.0193,NA
"2014-09-13","SKU_53",2,0.01755,0.01755,0.01755,NA
"2014-09-20","SKU_53",2,0.0191,0.0191,0.0191,NA
"2014-09-27","SKU_53",2,0.0017,0.0017,0.0017,NA
"2014-10-04","SKU_53",2,0.00745,0.00745,0.00745,NA
"2014-10-11","SKU_53",2,1e-04,1e-04,1e-04,NA
"2014-10-18","SKU_53",2,6e-04,6e-04,6e-04,NA
"2014-10-25","SKU_53",2,0.0029,0.0029,0.0029,NA
"2014-11-01","SKU_53",2,0.0109,0.0109,0.0109,NA
"2014-11-08","SKU_53",2,3e-04,3e-04,3e-04,NA
"2013-09-07","SKU_33",2,0.00175,0.00175,0.00175,0.002
"2013-09-14","SKU_33",2,0.0101,0.0101,0.0101,0.0114
"2013-09-21","SKU_33",2,0.0116,0.0116,0.0116,0.01315
"2013-09-28","SKU_33",2,0.01275,0.01275,0.01275,0.01445
"2013-10-05","SKU_33",2,0.01915,0.01915,0.01915,0.02165
"2013-10-12","SKU_33",2,0.01685,0.01685,0.01685,0.01905
"2013-10-19","SKU_33",2,0.0154,0.0154,0.0154,0.0174
"2013-10-26","SKU_33",2,0.0182,0.0182,0.01815,0.02055
"2013-11-02","SKU_33",2,0.0195,0.0195,0.0195,0.02205
"2013-11-09","SKU_33",2,0.01795,0.01795,0.01795,0.02035
"2013-11-16","SKU_33",2,0.0172,0.0172,0.0172,0.01945
"2013-11-23","SKU_33",2,0.0151,0.0151,0.0151,0.01705
"2013-11-30","SKU_33",2,0.0143,0.0143,0.0143,0.01615
"2013-12-07","SKU_33",2,0.01825,0.01825,0.0182,0.0206
"2013-12-14","SKU_33",2,0.0182,0.0182,0.01815,0.02055
"2013-12-21","SKU_33",2,0.0075,0.0075,0.0075,0.0085
"2013-12-28","SKU_33",2,0.00895,0.00895,0.00895,0.0101
"2014-01-04","SKU_33",2,0.01745,0.01745,0.01745,0.01975
"2014-01-11","SKU_33",2,0.02175,0.02175,0.02175,0.0246
"2014-01-18","SKU_33",2,0.01755,0.01755,0.01755,0.01985
"2014-01-25","SKU_33",2,0.01695,0.01695,0.01695,0.0192
"2014-02-01","SKU_33",2,0.0127,0.0127,0.0127,0.0144
"2014-02-08","SKU_33",2,0.0179,0.0179,0.0179,0.02025
"2014-02-15","SKU_33",2,0.0188,0.0188,0.0188,0.02125
"2014-02-22","SKU_33",2,0.0263,0.0263,0.0263,0.02975
"2014-03-01","SKU_33",2,0.0214,0.0214,0.0214,0.0242
"2014-03-08","SKU_33",2,0.01985,0.01985,0.01985,0.02245
"2014-03-15","SKU_33",2,0.0328,0.0328,0.0328,0.0371
"2014-03-22","SKU_33",2,0.02515,0.02515,0.02515,0.02845
"2014-03-29","SKU_33",2,0.02875,0.02875,0.02875,0.0325
"2014-04-05","SKU_33",2,0.02725,0.02725,0.02725,0.03085
"2014-04-12","SKU_33",2,0.0308,0.0308,0.0308,0.03485
"2014-04-19","SKU_33",2,0.0333,0.0333,0.0333,0.0377
"2014-04-26","SKU_33",2,0.02995,0.02995,0.02995,0.03385
"2014-05-03","SKU_33",2,0.0266,0.0266,0.0266,0.0301
"2014-05-10","SKU_33",2,0.03575,0.03575,0.03575,0.0404
"2014-05-17","SKU_33",2,0.0357,0.0357,0.0357,0.04035
"2014-05-24","SKU_33",2,0.02785,0.02785,0.02785,0.0315
"2014-05-31","SKU_33",2,0.0243,0.0243,0.0243,0.02745
"2014-06-07","SKU_33",2,0.0203,0.0203,0.0203,0.02295
"2014-06-14","SKU_33",2,0.0229,0.0229,0.0229,0.0259
"2014-06-21","SKU_33",2,0.03025,0.03025,0.03025,0.0342
"2014-06-28","SKU_33",2,0.01915,0.01915,0.01915,0.02165
"2014-07-05","SKU_33",2,0.0215,0.0215,0.0215,NA
"2014-07-12","SKU_33",2,0.0218,0.0218,0.0218,NA
"2014-07-19","SKU_33",2,0.01735,0.01735,0.01735,NA
"2014-07-26","SKU_33",2,0.0099,0.0099,0.0099,NA
"2014-08-02","SKU_33",2,0.01545,0.01545,0.01545,NA
"2014-08-09","SKU_33",2,0.01705,0.01705,0.01705,NA
"2014-08-16","SKU_33",2,0.01265,0.01265,0.01265,NA
"2014-08-23","SKU_33",2,-5e-05,-5e-05,0,NA
"2015-02-21","SKU_54",4,0.0012,0.0012,0.0014,0.0016
"2015-02-28","SKU_54",4,0.0092,0.0092,0.011,0.0126
"2015-03-07","SKU_54",4,0.0192,0.0192,0.023,0.0264
"2015-03-14","SKU_54",4,0.003,0.003,0.0036,0.004
"2015-03-21","SKU_54",4,0.014,0.014,0.0168,0.0194
"2015-03-28","SKU_54",4,0.0018,0.0018,0.0022,0.0026
"2015-04-04","SKU_54",4,0.0028,0.0028,0.0032,0.0038
"2015-04-11","SKU_54",4,0.002,0.002,0.0024,0.0028
"2015-04-18","SKU_54",4,0.0148,0.0148,0.0176,0.0202
"2015-04-25","SKU_54",4,0.0118,0.0118,0.0142,0.0162
"2015-05-02","SKU_54",4,0.0016,0.0016,0.0018,0.002
"2015-05-09","SKU_54",4,0.018,0.018,0.0214,0.0246
"2015-05-16","SKU_54",4,0.0522,0.0522,0.0624,0.0716
"2015-05-23","SKU_54",4,0.0052,0.0052,0.0062,0.0072
"2015-05-30","SKU_54",4,0.1832,0.1832,0.0202,0.0232
"2015-06-06","SKU_54",4,0.0124,0.0124,0.0148,0.017
"2015-06-13","SKU_54",4,0.0176,0.0176,0.021,0.024
"2015-06-20","SKU_54",4,0.0104,0.0104,0.0124,0.0142
"2015-06-27","SKU_54",4,0.0374,0.0374,0.0446,0.0512
"2015-07-04","SKU_54",4,0.0178,0.0178,0.0212,0.0244
"2015-07-11","SKU_54",4,0.0174,0.0174,0.0208,0.024
"2015-07-18","SKU_54",4,0.0152,0.0152,0.018,0.0208
"2015-07-25","SKU_54",4,0.0238,0.0238,0.0284,0.0326
"2015-08-01","SKU_54",4,0.017,0.017,0.0204,0.0234
"2015-08-08","SKU_54",4,0.024,0.024,0.0286,0.0328
"2015-08-15","SKU_54",4,0.014,0.014,0.0168,0.0194
"2015-08-22","SKU_54",4,0.02,0.02,0.024,0.0274
"2015-08-29","SKU_54",4,0.0128,0.0128,0.0154,0.0176
"2015-09-05","SKU_54",4,0.016,0.016,0.019,0.0218
"2015-09-12","SKU_54",4,0.016,0.016,0.019,0.0218
"2015-09-19","SKU_54",4,0.016,0.016,0.019,0.0218
"2015-09-26","SKU_54",4,0.0196,0.0196,0.0234,0.0268
"2015-10-03","SKU_54",4,0.0196,0.0196,0.0234,0.0268
"2015-10-10","SKU_54",4,0.027,0.027,0.0324,0.037
"2015-10-17","SKU_54",4,0.0128,0.0128,0.0152,0.0174
"2015-10-24","SKU_54",4,0.018,0.018,0.0214,0.0246
"2015-10-31","SKU_54",4,0.011,0.011,0.013,0.015
"2015-11-07","SKU_54",4,0.019,0.019,0.0228,0.0262
"2015-11-14","SKU_54",4,0.0278,0.0278,0.0332,0.038
"2015-11-21","SKU_54",4,0.0094,0.0094,0.0112,0.0128
"2015-11-28","SKU_54",4,0.0114,0.0114,0.0136,0.0156
"2015-12-05","SKU_54",4,0.0064,0.0064,0.0076,0.0088
"2015-12-12","SKU_54",4,0.011,0.011,0.013,0.015
"2015-12-19","SKU_54",4,0.0072,0.0072,0.0086,0.01
"2015-12-26","SKU_54",4,0.009,0.009,0.0108,0.0124
"2016-01-02","SKU_54",4,0.0134,0.0134,0.016,0.0184
"2016-01-09","SKU_54",4,0.0154,0.0154,0.0184,0.0212
"2016-01-16","SKU_54",4,0.0086,0.0086,0.0102,0.0118
"2016-01-23","SKU_54",4,0.0216,0.0216,0.0258,0.0296
"2016-01-30","SKU_54",4,0.0144,0.0144,0.0172,NA
"2016-02-06","SKU_54",4,0.0156,0.0156,0.0186,NA
"2016-02-13","SKU_54",4,0.0172,0.0172,0.0206,NA
"2016-02-20","SKU_54",4,0.0258,0.0258,0.0308,NA
"2016-02-27","SKU_54",4,0.0204,0.0204,0.0244,NA
"2016-03-05","SKU_54",4,0.014,0.014,0.0168,NA
"2016-03-12","SKU_54",4,0,0,0,NA
"2016-03-19","SKU_54",4,0,0,0,NA
"2016-03-26","SKU_54",4,0,0,0,NA
"2016-04-02","SKU_54",4,-0.003,-0.003,0,NA
"2015-02-21","SKU_57",4,0.0024,0.0024,0.0024,0.0026
"2015-02-28","SKU_57",4,0.0056,0.0056,0.0056,0.0062
"2015-03-07","SKU_57",4,0.0058,0.0058,0.0058,0.0064
"2015-03-14","SKU_57",4,0.007,0.007,0.007,0.0078
"2015-03-21","SKU_57",4,0.0248,0.0248,0.0248,0.0276
"2015-03-28","SKU_57",4,0.0134,0.0134,0.0134,0.015
"2015-04-04","SKU_57",4,0.017,0.017,0.017,0.019
"2015-04-11","SKU_57",4,0.0176,0.0176,0.0174,0.0196
"2015-04-18","SKU_57",4,0.0384,0.0384,0.0382,0.0428
"2015-04-25","SKU_57",4,0.0122,0.0122,0.0122,0.0136
"2015-05-02","SKU_57",4,0.0174,0.0174,0.0174,0.0194
"2015-05-09","SKU_57",4,0.0176,0.0176,0.0176,0.0196
"2015-05-16","SKU_57",4,0.019,0.019,0.019,0.0212
"2015-05-23","SKU_57",4,0.0146,0.0146,0.0146,0.0162
"2015-05-30","SKU_57",4,0.0272,0.0272,0.027,0.0302
"2015-06-06","SKU_57",4,0.0454,0.0454,0.0452,0.0506
"2015-06-13","SKU_57",4,0.0404,0.0404,0.0404,0.045
"2015-06-20","SKU_57",4,0.0392,0.0392,0.039,0.0436
"2015-06-27","SKU_57",4,0.045,0.045,0.0448,0.0502
"2015-07-04","SKU_57",4,0.0324,0.0324,0.0324,0.0362
"2015-07-11","SKU_57",4,0.0226,0.0226,0.0226,0.0252
"2015-07-18","SKU_57",4,0.019,0.019,0.019,0.0212
"2015-07-25","SKU_57",4,0.0302,0.0302,0.03,0.0336
"2015-08-01","SKU_57",4,0.0112,0.0112,0.011,0.0124
"2015-08-08","SKU_57",4,0.02,0.02,0.02,0.0222
"2015-08-15","SKU_57",4,0.011,0.011,0.011,0.0122
"2015-08-22","SKU_57",4,0.0384,0.0384,0.0382,0.0428
"2015-08-29","SKU_57",4,0.014,0.014,0.014,0.0156
"2015-09-05","SKU_57",4,0.0072,0.0072,0.0072,0.008
"2015-09-12","SKU_57",4,0.0166,0.0166,0.0164,0.0184
"2015-09-19","SKU_57",4,0.0132,0.0132,0.0132,0.0146
"2015-09-26","SKU_57",4,0.0244,0.0244,0.0242,0.027
"2015-10-03","SKU_57",4,0.0204,0.0204,0.0204,0.0228
"2015-10-10","SKU_57",4,0.018,0.018,0.018,0.02
"2015-10-17","SKU_57",4,0.0146,0.0146,0.0146,0.0162
"2015-10-24","SKU_57",4,0.0208,0.0208,0.0206,0.023
"2015-10-31","SKU_57",4,0.0164,0.0164,0.0164,0.0182
"2015-11-07","SKU_57",4,0.0156,0.0156,0.0156,0.0174
"2015-11-14","SKU_57",4,0.0124,0.0124,0.0124,0.0138
"2015-11-21","SKU_57",4,0.0046,0.0046,0.0046,0.0052
"2015-11-28","SKU_57",4,0.0172,0.0172,0.017,0.019
"2015-12-05","SKU_57",4,0.026,0.026,0.0258,0.0288
"2015-12-12","SKU_57",4,0.0074,0.0074,0.0074,0.0082
"2015-12-19","SKU_57",4,0.0108,0.0108,0.0106,0.012
"2015-12-26","SKU_57",4,0.0034,0.0034,0.0034,0.0038
"2016-01-02","SKU_57",4,0.0084,0.0084,0.0084,0.0094
"2016-01-09","SKU_57",4,0.0212,0.0212,0.021,0.0234
"2016-01-16","SKU_57",4,0.0112,0.0112,0.0112,0.0126
"2016-01-23","SKU_57",4,0.0372,0.0372,0.0372,NA
"2016-01-30","SKU_57",4,0.0042,0.0042,0.0042,NA
"2016-02-06","SKU_57",4,0.017,0.017,0.0168,NA
"2016-02-13","SKU_57",4,0.0108,0.0108,0.0106,NA
"2016-02-20","SKU_57",4,0.0136,0.0136,0.0136,NA
"2016-02-27","SKU_57",4,0.0224,0.0224,0.0224,NA
"2016-03-05","SKU_57",4,-4e-04,-4e-04,0,NA
"2016-03-12","SKU_57",4,-0.0028,-0.0028,0,NA
"2016-03-19","SKU_57",4,-2e-04,-2e-04,0,NA
"2013-11-02","SKU_58",1,0.0047,0.0047,0.0047,0.00528
"2013-11-09","SKU_58",1,0.00728,0.00728,0.00728,0.00818
"2013-11-16","SKU_58",1,0.00812,0.00812,0.00812,0.00912
"2013-11-23","SKU_58",1,0.0067,0.0067,0.0067,0.00752
"2013-11-30","SKU_58",1,0.01442,0.01442,0.0144,0.0162
"2013-12-07","SKU_58",1,0.00632,0.00632,0.00632,0.0071
"2013-12-14","SKU_58",1,0.00342,0.00342,0.00342,0.00384
"2013-12-21","SKU_58",1,0.00726,0.00726,0.00726,0.00816
"2013-12-28","SKU_58",1,0.0103,0.0103,0.0103,0.01158
"2014-01-04","SKU_58",1,0.01646,0.01646,0.01646,0.0185
"2014-01-11","SKU_58",1,0.07284,0.01252,0.01252,0.01408
"2014-01-18","SKU_58",1,-0.0478,0.01252,0.01252,0.01408
"2014-01-25","SKU_58",1,0.02562,0.02562,0.02562,0.0288
"2014-02-01","SKU_58",1,0.02022,0.02022,0.02022,0.02272
"2014-02-08","SKU_58",1,0.02566,0.02566,0.02564,0.02882
"2014-02-15","SKU_58",1,0.015,0.015,0.01498,0.01686
"2014-02-22","SKU_58",1,0.03088,0.03088,0.03086,0.0347
"2014-03-01","SKU_58",1,0.0172,0.0172,0.0172,0.01934
"2014-03-08","SKU_58",1,0.03328,0.03328,0.03328,0.0374
"2014-03-15","SKU_58",1,0.02448,0.02448,0.02448,0.02752
"2014-03-22","SKU_58",1,0.05368,0.05368,0.05366,0.06034
"2014-03-29","SKU_58",1,0.03172,0.03172,0.0317,0.03564
"2014-04-05","SKU_58",1,0.05336,0.05336,0.05334,0.05996
"2014-04-12","SKU_58",1,0.0679,0.0679,0.06786,0.0763
"2014-04-19","SKU_58",1,0.03392,0.03392,0.0339,0.03812
"2014-04-26","SKU_58",1,0.0021,0.0021,0.0021,0.00236
"2014-05-03","SKU_58",1,0.00416,0.00416,0.00416,0.00468
"2014-05-10","SKU_58",1,0.01728,0.01728,0.01726,0.01942
"2014-05-17","SKU_58",1,0.01162,0.01162,0.01162,0.01306
"2014-05-24","SKU_58",1,0.01076,0.01076,0.01076,0.01208
"2014-05-31","SKU_58",1,0.02426,0.02426,0.02424,0.02726
"2014-06-07","SKU_58",1,0.0103,0.0103,0.0103,0.01158
"2014-06-14","SKU_58",1,0.01058,0.01058,0.01058,0.01188
"2014-06-21","SKU_58",1,0.01962,0.01962,0.0196,0.02204
"2014-06-28","SKU_58",1,0.0193,0.0193,0.0193,0.0217
"2014-07-05","SKU_58",1,0.04078,0.04078,0.04076,0.04582
"2014-07-12","SKU_58",1,0.01964,0.01964,0.01962,0.02206
"2014-07-19","SKU_58",1,0.01652,0.01652,0.0165,0.01856
"2014-07-26","SKU_58",1,0.0352,0.0352,0.03518,0.03954
"2014-08-02","SKU_58",1,0.0088,0.0088,0.0088,0.0099
"2014-08-09","SKU_58",1,0.02434,0.02434,0.02432,0.02734
"2014-08-16","SKU_58",1,0.00964,0.00964,0.00964,0.01084
"2014-08-23","SKU_58",1,0.0087,0.0087,0.0087,0.00978
"2014-08-30","SKU_58",1,0.02634,0.02634,0.02632,0.0296
"2014-09-06","SKU_58",1,0.01586,0.01586,0.01584,0.01782
"2014-09-13","SKU_58",1,0.01116,0.01116,0.01116,0.01254
"2014-09-20","SKU_58",1,0.01636,0.01636,0.01636,NA
"2014-09-27","SKU_58",1,0.01022,0.01022,0.01022,NA
"2014-10-04","SKU_58",1,0.02654,0.02654,0.02652,NA
"2014-10-11","SKU_58",1,0.01604,0.01604,0.01602,NA
"2014-10-18","SKU_58",1,0.0269,0.0269,0.02688,NA
"2014-10-25","SKU_58",1,0.01456,0.01456,0.01456,NA
"2014-11-01","SKU_58",1,-0.00054,-0.00054,0,NA
"2013-11-02","SKU_59",2,0.00195,0.00195,0.0019,0.00215
"2013-11-09","SKU_59",2,0.00565,0.00565,0.0056,0.00625
"2013-11-16","SKU_59",2,0.00585,0.00585,0.0058,0.0065
"2013-11-23","SKU_59",2,0.0178,0.0178,0.01765,0.01975
"2013-11-30","SKU_59",2,0.00535,0.00535,0.0053,0.00595
"2013-12-07","SKU_59",2,0.07195,0.07195,0.0715,0.07995
"2013-12-14","SKU_59",2,0.01,0.01,0.0099,0.0111
"2013-12-21","SKU_59",2,0.00425,0.00425,0.0042,0.0047
"2013-12-28","SKU_59",2,0.01575,0.01575,0.01565,0.0175
"2014-01-04","SKU_59",2,0.0068,0.0068,0.00675,0.0076
"2014-01-11","SKU_59",2,0.00975,0.00975,0.00965,0.0108
"2014-01-18","SKU_59",2,0.01595,0.01595,0.01585,0.01775
"2014-01-25","SKU_59",2,0.0234,0.0234,0.02325,0.026
"2014-02-01","SKU_59",2,0.03475,0.03475,0.0345,0.0386
"2014-02-08","SKU_59",2,0.0158,0.0158,0.0157,0.01755
"2014-02-15","SKU_59",2,0.0162,0.0162,0.0161,0.01805
"2014-02-22","SKU_59",2,0.0256,0.0256,0.02545,0.0285
"2014-03-01","SKU_59",2,0.01535,0.01535,0.01525,0.01705
"2014-03-08","SKU_59",2,0.02665,0.02665,0.0265,0.0296
"2014-03-15","SKU_59",2,0.0275,0.0275,0.02735,0.0306
"2014-03-22","SKU_59",2,0.03295,0.03295,0.03275,0.03665
"2014-03-29","SKU_59",2,0.02225,0.02225,0.0221,0.02475
"2014-04-05","SKU_59",2,0.0332,0.0332,0.03295,0.03685
"2014-04-12","SKU_59",2,0.03035,0.03035,0.03015,0.03375
"2014-04-19","SKU_59",2,0.01515,0.01515,0.01505,0.01685
"2014-04-26","SKU_59",2,0.0222,0.0222,0.02205,0.0247
"2014-05-03","SKU_59",2,0.029,0.029,0.0288,0.0322
"2014-05-10","SKU_59",2,0.0402,0.0402,0.03995,0.0447
"2014-05-17","SKU_59",2,0.0301,0.0301,0.0299,0.03345
"2014-05-24","SKU_59",2,0.02285,0.02285,0.0227,0.02535
"2014-05-31","SKU_59",2,0.02585,0.02585,0.0257,0.02875
"2014-06-07","SKU_59",2,0.02675,0.02675,0.02655,0.0297
"2014-06-14","SKU_59",2,0.0208,0.0208,0.02065,0.0231
"2014-06-21","SKU_59",2,0.0355,0.0355,0.03525,0.03945
"2014-06-28","SKU_59",2,0.0158,0.0158,0.0157,0.01755
"2014-07-05","SKU_59",2,0.01715,0.01715,0.01705,0.0191
"2014-07-12","SKU_59",2,0.01335,0.01335,0.01325,0.01485
"2014-07-19","SKU_59",2,0.02375,0.02375,0.0236,0.0264
"2014-07-26","SKU_59",2,0.02445,0.02445,0.0243,0.0272
"2014-08-02","SKU_59",2,0.007,0.007,0.007,0.0078
"2014-08-09","SKU_59",2,0.0161,0.0161,0.016,0.0179
"2014-08-16","SKU_59",2,0.00875,0.00875,0.0087,0.0097
"2014-08-23","SKU_59",2,0.01725,0.01725,0.01715,0.01915
"2014-08-30","SKU_59",2,0.01275,0.01275,0.0127,0.0142
"2014-09-06","SKU_59",2,0.00765,0.00765,0.0076,NA
"2014-09-13","SKU_59",2,0.01905,0.01905,0.01895,NA
"2014-09-20","SKU_59",2,0.01655,0.01655,0.01645,NA
"2014-09-27","SKU_59",2,0.0087,0.0087,0.00865,NA
"2014-10-04","SKU_59",2,0.0146,0.0146,0.0145,NA
"2014-10-11","SKU_59",2,0.0166,0.0166,0.0165,NA
"2014-10-18","SKU_59",2,0.0099,0.0099,0.00985,NA
"2014-10-25","SKU_59",2,0.0136,0.0136,0.0135,NA
"2014-11-01","SKU_59",2,-0.0063,-0.0063,0,NA
"2013-09-07","SKU_34",1,0.0019,0.0019,0.0019,0.0022
"2013-09-14","SKU_34",1,0.00474,0.00474,0.00474,0.0055
"2013-09-21","SKU_34",1,0.00864,0.00864,0.00864,0.01
"2013-09-28","SKU_34",1,0.01046,0.01046,0.01046,0.01212
"2013-10-05","SKU_34",1,0.01404,0.01404,0.01402,0.01624
"2013-10-12","SKU_34",1,0.01414,0.01414,0.01414,0.01636
"2013-10-19","SKU_34",1,0.01236,0.01236,0.01236,0.01432
"2013-10-26","SKU_34",1,0.011,0.011,0.011,0.01274
"2013-11-02","SKU_34",1,0.0155,0.0155,0.0155,0.01794
"2013-11-09","SKU_34",1,0.01448,0.01448,0.01448,0.01676
"2013-11-16","SKU_34",1,0.01516,0.01516,0.01516,0.01754
"2013-11-23","SKU_34",1,0.01164,0.01164,0.01164,0.01348
"2013-11-30","SKU_34",1,0.0175,0.0175,0.01748,0.02024
"2013-12-07","SKU_34",1,0.0157,0.0157,0.0157,0.01816
"2013-12-14","SKU_34",1,0.02036,0.02036,0.02036,0.02356
"2013-12-21","SKU_34",1,0.00788,0.00788,0.00788,0.00912
"2013-12-28","SKU_34",1,0.00992,0.00992,0.00992,0.01148
"2014-01-04","SKU_34",1,0.01652,0.01652,0.01652,0.01912
"2014-01-11","SKU_34",1,0.02076,0.02076,0.02076,0.02404
"2014-01-18","SKU_34",1,0.02182,0.02182,0.0218,0.02524
"2014-01-25","SKU_34",1,0.02438,0.02438,0.02438,0.02822
"2014-02-01","SKU_34",1,0.01956,0.01956,0.01956,0.02264
"2014-02-08","SKU_34",1,0.02068,0.02068,0.02068,0.02394
"2014-02-15","SKU_34",1,0.02438,0.02438,0.02438,0.02822
"2014-02-22","SKU_34",1,0.03298,0.03298,0.03296,0.03816
